D_CRIA,D_RECRIA,D_ENGORDA,D_CRIA_RECRIA,D_CRIA_ENGORDA,D_RECRIA_ENGORDA,D_CRIA_RECRIA_ENGORDA,PVACAS2ANOS,TX_LOT_UA,RACAO,ADUBPASTAGEM,RECEBEORIENT,PCONFINADOS,PVACASINSEM,P_LAV,P_PAST,P_SILV,PVTP_BOV,UA_BOV
0.133333,0.044444,0.177778,0.222222,0.244444,0.044444,0.133333,0.281129,0.993119,0.177778,0.022222,0.733333,0.094951,0.028193,0.642365,0.357635,0,0.088387,7.953
0.090909,0.151515,0.272727,0.121212,0.030303,0.121212,0.212121,0.316289,1.271193,0.575758,0.30303,0.727273,0.111501,0.010695,0.032896,0.842999,0,0.149147,5.717
0.176471,0.117647,0.058824,0.117647,0,0.117647,0.411765,0.176128,0.665945,0.470588,0,0.352941,0.14556,0,0.028161,0.94752,0.016314,0.858499,2.398
0,0,0.666667,0,0,0,0.333333,0.305128,0.746269,0,0,0.333333,0,0,0.137709,0.862291,0,0.761062,250
0.109589,0.219178,0.205479,0.150685,0,0.232877,0.082192,0.188231,0.752791,0.287671,0.164384,0.342466,0.054542,0.138442,0.017502,0.936601,0.007764,0.671503,11.806
0.085106,0.297872,0.085106,0.191489,0,0.170213,0.170213,0.162455,1.164534,0.404255,0.042553,0.531915,0.030084,0.070899,0.078881,0.894876,0.002236,0.53058,7.922
0.263158,0.298246,0.140351,0.087719,0.017544,0.052632,0.140351,0.303409,0.881277,0.578947,0.192982,0.578947,0.120056,0.302067,0.031345,0.92976,0.026178,0.854545,12.467
0.070796,0.056047,0.041298,0.120944,0.274336,0.109145,0.327434,0.256536,0.686544,0.480826,0.156342,0.613569,0.044604,0.095677,0.241546,0.719604,0.005268,0.177361,127.071
0.031746,0.111111,0.190476,0.063492,0.190476,0.253968,0.15873,0.145108,1.155718,0.634921,0.238095,0.809524,0.112404,0.113636,0.034109,0.805464,0.026515,0.134155,7.355
0.202247,0.146067,0.11236,0.05618,0.235955,0.078652,0.168539,0.362249,0.831878,0.41573,0.179775,0.494382,0.115824,0.054726,0.065406,0.87254,0.010858,0.288955,11.76
0.065476,0.077381,0.136905,0.071429,0.196429,0.244048,0.208333,0.182602,1.404598,0.39881,0.107143,0.839286,0.055221,0.043097,0.118735,0.867598,0.000322,0.061466,29.64
0.314815,0.055556,0.037037,0.092593,0,0,0.5,0.343032,0.913604,0.37037,0.055556,0.314815,0.010195,0.043438,0.090665,0.860315,0.000589,0.517214,9.335
0.161765,0.261029,0.198529,0.117647,0.018382,0.125,0.117647,0.195106,0.839378,0.628676,0.132353,0.367647,0.333406,0.046251,0.10757,0.8666,0.000936,0.735745,47.018
0.104651,0.203488,0.081395,0.087209,0.372093,0.081395,0.069767,0.223581,0.754976,0.377907,0.098837,0.563953,0.028833,0.056557,0.311241,0.679146,0.004016,0.073393,18.96
0.212766,0.021277,0.042553,0.297872,0.042553,0,0.382979,0.416003,0.746849,0.255319,0.042553,0.340426,0.04017,0.091196,0.050499,0.913979,0.000475,0.841636,28.742
0.333333,0.25,0.166667,0.083333,0.083333,0,0.083333,0.135495,1.372685,0.083333,0.083333,0.333333,0,0,0.477922,0.424212,0.051088,0.118705,1.986
0.105263,0.210526,0.210526,0.105263,0,0.105263,0.263158,0.288049,1.687981,0.578947,0.526316,0.736842,0.067199,0.081967,0.048216,0.747521,0.03317,0.437225,1.902
0.111111,0,0.5,0.055556,0,0.055556,0.277778,0.267153,1.04925,0.833333,0.222222,0.388889,0.048662,0.018215,0.127895,0.73579,0.019807,0.786153,1.754
0.010417,0.114583,0.125,0.052083,0.302083,0.1875,0.208333,0.200342,0.891746,0.552083,0.28125,0.5625,0.012231,0.073667,0.391341,0.516762,0.066872,0.07826,17.524
0.03125,0.53125,0.28125,0.03125,0,0.03125,0.09375,0.069202,0.819484,0.4375,0.09375,0.34375,0.187032,0,0.091339,0.86124,0.000225,0.526331,3.136
0.596154,0.173077,0.057692,0.115385,0,0.038462,0.019231,0.321406,0.672506,0.134615,0,0.153846,0.020995,0.085203,0.012369,0.84073,0,0.832954,7.882
0,0,0.333333,0,0.666667,0,0,0.059756,0.593517,0.333333,0,0.666667,0,0,0.194428,0.805572,0,0.019942,427
0.470588,0,0.235294,0.058824,0,0.058824,0.176471,0.203351,0.462547,0.588235,0.235294,0.529412,0.108108,0.010633,0.031005,0.928967,0.02822,0.114866,5.786
0.133333,0.111111,0.111111,0.133333,0.355556,0.022222,0.133333,0.207859,0.904427,0.488889,0.111111,0.333333,0.056419,0.138095,0.082509,0.7924,0.021283,0.123541,6.392
0.157303,0.202247,0.168539,0.157303,0.011236,0.078652,0.224719,0.255272,1.29294,0.449438,0.157303,0.696629,0.021277,0.152409,0.324868,0.646207,0.015864,0.11267,15.036
0.25,0,0.25,0,0.25,0,0.25,0.02249,0.986271,0.5,0.5,0.75,0.560614,0,0.646299,0.350932,0,0.274099,3.5
0.086957,0.15942,0.057971,0.115942,0.23913,0.152174,0.188406,0.227882,0.649684,0.528986,0.333333,0.666667,0.023685,0.007894,0.050274,0.860741,0.074152,0.705491,22.76
0.298246,0.052632,0.052632,0.403509,0.122807,0.035088,0.035088,0.492374,1.131733,0.157895,0.017544,0.280702,0.005962,0,0.011983,0.895105,0.000265,0.854205,15.268
0.073434,0.168467,0.056156,0.12311,0.12743,0.298056,0.153348,0.199411,0.946402,0.403888,0.196544,0.609071,0.048984,0.009356,0.031458,0.956298,0.008098,0.507322,148.507
0.058824,0.176471,0,0.352941,0,0.176471,0.235294,0.223992,0.427015,0.470588,0.058824,0.470588,0.072411,0,0.093278,0.871026,0.035696,0.067491,3.178
0.25,0.083333,0.208333,0.041667,0.041667,0.083333,0.291667,0.190986,0.692219,0.708333,0.166667,0.75,0.042961,0,0.016982,0.959416,0,0.711176,4.231
0.168224,0.308411,0.102804,0.252336,0.004673,0.074766,0.088785,0.327353,0.589848,0.528037,0.242991,0.369159,0.022865,0.003337,0.066982,0.90655,0.000452,0.393627,45.511
0,0,0.375,0.0625,0,0.1875,0.375,0.160052,1.040902,0.625,0.125,0.9375,0.105712,0.023175,0.019652,0.839909,0.011217,0.500598,3.897
0.046875,0.109375,0.140625,0.15625,0.015625,0.203125,0.328125,0.199852,0.619517,0.28125,0.109375,0.75,0.003283,0,0.018879,0.939697,0.007106,0.377549,8.193
0.401709,0.196581,0.042735,0.213675,0.017094,0.042735,0.08547,0.350937,0.765491,0.350427,0.042735,0.230769,0.029911,0.013092,0.021935,0.749384,0.000288,0.580606,29.84
0.404255,0.06383,0.021277,0.382979,0.021277,0.042553,0.06383,0.418814,0.970313,0.255319,0,0.148936,0,0,0.035816,0.710266,0,0.736417,3.911
0.4,0.2,0,0,0.2,0.2,0,0.205128,0.408927,0.6,0.2,0.6,0,0,0.007388,0.970448,0,0.295613,376
0.102941,0.220588,0.367647,0.073529,0.014706,0.088235,0.132353,0.221451,0.6254,0.647059,0.132353,0.264706,0.030769,0,0.286883,0.69426,0.001693,0.059701,7.693
0.071429,0.285714,0.214286,0.142857,0.071429,0,0.214286,0.330361,0.974017,0.357143,0.071429,0.285714,0,0,0.137617,0.739045,0.003693,0.332229,1.462
0.1,0,0,0.3,0.1,0.3,0.2,0.224181,0.590325,0.4,0.2,0.8,0.006059,0,0.202335,0.663233,0.112833,0.001183,2.193
0.307692,0.076923,0.019231,0.173077,0,0.115385,0.307692,0.27872,0.57399,0.288462,0.057692,0.173077,0.006786,0.017391,0.01538,0.883721,0.009016,0.68962,7.82
0,0.25,0.25,0,0.5,0,0,0.139493,0.553719,1,0.5,0.75,0.048913,0,0.009585,0.927796,0.002556,0.791667,402
0.112821,0.128205,0.082051,0.138462,0.276923,0.107692,0.153846,0.210556,0.652638,0.328205,0.164103,0.589744,0.022675,0.065498,0.141174,0.842632,0.0005,0.431302,27.247
0.371429,0.085714,0.314286,0.085714,0.028571,0.085714,0.028571,0.246241,0.274083,0.171429,0.057143,0.2,0,0,0.003571,0.70568,0.105238,0.704535,8.638
0.166667,0.222222,0,0.222222,0.333333,0.055556,0,0.255656,0.844317,0.555556,0.111111,0.277778,0.124434,0.073746,0.435941,0.559152,0,0.076022,1.645
0.25,0.5,0.25,0,0,0,0,0.335586,0.433314,0.5,0,1,0,0,0.030984,0.834791,0,0.010552,290
0.147059,0.205882,0.176471,0.058824,0,0.088235,0.323529,0.289757,0.778025,0.441176,0.117647,0.411765,0.060839,0,0.039055,0.934173,0,0.546303,3.655
0.181818,0,0.181818,0.090909,0.090909,0.090909,0.363636,0.302326,0.399787,0.636364,0.181818,0.454545,0.076249,0.37831,0.004712,0.891042,0,0.799498,2.117
0.25,0.181818,0.340909,0.090909,0,0,0.136364,0.257721,0.612349,0.477273,0.090909,0.522727,0.005554,0,0.054218,0.940532,0.003582,0.345979,5.869
0.068966,0.034483,0.241379,0.172414,0.103448,0.034483,0.344828,0.320432,0.892503,0.827586,0.103448,0.310345,0.019864,0.132841,0.075781,0.844425,0.006466,0.58066,9.325
0.222892,0.108434,0.13253,0.174699,0.204819,0.036145,0.120482,0.298079,0.804942,0.331325,0.078313,0.204819,0.013421,0.105942,0.070467,0.848342,0.000507,0.514109,26.927
0.022989,0.068966,0.321839,0.034483,0.114943,0.218391,0.218391,0.132525,1.118361,0.425287,0.390805,0.37931,0.046144,0,0.054847,0.93171,0.004726,0.438886,26.68
0.415385,0.174359,0.030769,0.158974,0.010256,0.071795,0.138462,0.316758,0.295018,0.451282,0.092308,0.374359,0.006008,0.00607,0.004639,0.936114,0.028599,0.841836,28.101
0.28125,0.1875,0.09375,0.0625,0,0.28125,0.09375,0.251796,0.896586,0.625,0.09375,0.53125,0.005746,0.0978,0.060974,0.909391,0.014162,0.652565,3.109
0.2,0.314286,0.128571,0.142857,0.014286,0.028571,0.171429,0.248797,0.794035,0.585714,0.071429,0.571429,0.067854,0.003976,0.023408,0.953935,0.001196,0.79717,9.499
0.108108,0.108108,0.054054,0.162162,0.243243,0.243243,0.081081,0.198996,1.149308,0.405405,0.081081,0.918919,0.106138,0.110352,0.270273,0.58513,0,0.515826,7.214
0.342466,0.164384,0.123288,0.178082,0.013699,0,0.178082,0.340397,0.526654,0.493151,0.027397,0.342466,0.026473,0,0.026373,0.95017,0.004508,0.415726,11.322
0.150685,0.10274,0.068493,0.19863,0.013699,0.150685,0.315068,0.226523,0.79225,0.424658,0.116438,0.390411,0.046321,0.035188,0.008993,0.88392,0,0.921214,55.789
0.209302,0.418605,0.046512,0.116279,0,0,0.209302,0.395307,1.31541,0.046512,0,0.162791,0,0,0.066572,0.803595,0.006253,0.355271,2.874
0.5,0.016667,0.016667,0.216667,0,0.05,0.2,0.468249,0.774776,0.433333,0.033333,0.333333,0.011246,0.011943,0.036402,0.838313,0,0.452287,12.036
0,0.1,0.5,0,0,0,0.4,0.172258,1.17219,0.2,0,0.8,0,0,0.169415,0.828914,0,0.471894,1.163
0.058824,0.058824,0.117647,0.029412,0.176471,0.294118,0.264706,0.075515,0.851338,0.529412,0.088235,0.705882,0.158413,0,0.017384,0.894725,0,0.020441,3.856
0.255814,0,0.069767,0.069767,0.162791,0.069767,0.372093,0.317059,0.526459,0.209302,0.069767,0.55814,0,0,0.053418,0.790667,0,0.23862,21.737
0.074074,0.592593,0.296296,0,0,0.037037,0,0.172669,0.656677,0.222222,0.111111,0.703704,0.0292,0,0.022861,0.976767,0,0.498819,3.451
0.102564,0.333333,0.230769,0.025641,0,0.051282,0.25641,0.190556,0.964568,0.538462,0.205128,0.564103,0.092451,0.001604,0.021937,0.899566,0.034606,0.050278,4.794
0.089888,0.078652,0.123596,0.179775,0.404494,0.033708,0.089888,0.182258,0.877941,0.179775,0.05618,0.797753,0.014651,0,0.355004,0.620281,0.016763,0.039206,9.248
0.034483,0.241379,0.103448,0.068966,0.241379,0,0.310345,0.136025,0.881997,0.275862,0.103448,0.62069,0.109111,0,0.279623,0.685719,0.003341,0.036241,3.925
0.21875,0.1875,0.0625,0.34375,0,0.09375,0.09375,0.243578,0.635092,0.5625,0.09375,0.40625,0.031243,0.0038,0.011119,0.987629,0,0.78421,5.892
0.108911,0.128713,0.188119,0.009901,0.366337,0.118812,0.079208,0.094924,0.878333,0.356436,0.09901,0.584158,0.043319,0.267857,0.260354,0.730066,0.001788,0.102159,15.061
0.421053,0.157895,0.105263,0.157895,0,0.052632,0.105263,0.228324,1.029029,0.263158,0.052632,0.263158,0.009634,0,0.00804,0.866427,0,0.833622,2.994
0.04878,0.121951,0.121951,0.073171,0.02439,0.365854,0.243902,0.193511,0.993575,0.560976,0.292683,0.658537,0.3118,0.061654,0.057102,0.853971,0.000503,0.393593,5.142
0,0,0.119048,0.047619,0.690476,0,0.142857,0.091546,0.577994,0.119048,0.071429,0.333333,0,0,0.223155,0.737904,0,0.032947,5.354
0.09375,0.78125,0.09375,0,0,0,0.03125,0.105416,0.657155,0.5625,0.125,0.5,0.060765,0,0.104251,0.873568,0.012463,0.267046,5.228
0.111111,0.222222,0.111111,0.222222,0,0,0.333333,0.439541,0.72746,0.444444,0.333333,0.666667,0,0,0.047183,0.903468,0,0.717047,2.458
0.569106,0.162602,0.089431,0.130081,0,0.00813,0.04065,0.325628,0.367855,0.227642,0.235772,0.276423,0.039512,0,0.034825,0.961461,0.000098,0.253188,14.501
0.082353,0.211765,0.070588,0.470588,0.035294,0,0.129412,0.413305,0.39676,0.058824,0.176471,0.388235,0.010114,0.254779,0.027358,0.844987,0.048074,0.311743,18.829
0.071066,0.106599,0.060914,0.111675,0.126904,0.228426,0.294416,0.206489,1.118409,0.329949,0.13198,0.588832,0.104203,0.0418,0.259926,0.729723,0.000034,0.458098,47.327
0.25,0,0.75,0,0,0,0,0.209677,0.749326,0.5,0.25,0.5,0,0,0.077406,0.776151,0,0.54183,139
0.539474,0.026316,0.052632,0.236842,0,0.026316,0.118421,0.360887,0.637147,0.210526,0.013158,0.342105,0,0,0.042714,0.887817,0.005718,0.41815,9.893
0.128571,0.103571,0.107143,0.182143,0.103571,0.128571,0.246429,0.285469,1.082217,0.546429,0.371429,0.789286,0.041134,0.262414,0.467395,0.498379,0.009082,0.174503,80.143
0.181518,0.161716,0.125413,0.141914,0.188119,0.082508,0.118812,0.229505,0.793405,0.415842,0.20132,0.69967,0.077573,0.087466,0.157638,0.825499,0.000457,0.269584,79.648
0.114416,0.066362,0.086957,0.144165,0.006865,0.128146,0.453089,0.279753,0.703387,0.707094,0.224256,0.448513,0.152806,0.100536,0.287084,0.696912,0.000769,0.176771,133.887
0.052632,0.22807,0.210526,0.175439,0.070175,0.087719,0.175439,0.166657,1.381583,0.421053,0.157895,0.350877,0.026088,0.025606,0.105247,0.884715,0.000914,0.993228,25.888
0.243243,0.108108,0.108108,0,0.324324,0.027027,0.189189,0.234764,0.612653,0.351351,0.081081,0.351351,0.008418,0.012549,0.089819,0.877369,0,0.439149,8.497
0.310811,0.108108,0.094595,0.216216,0,0.040541,0.22973,0.400952,0.722843,0.067568,0.067568,0.189189,0,0,0.013223,0.628324,0.000323,0.606448,19.707
0.052632,0.368421,0.052632,0.210526,0,0,0.315789,0.348599,0.934628,0.578947,0.210526,0.736842,0.120518,0.064823,0.059175,0.862217,0.009248,0.083173,5.054
0.181818,0.060606,0.045455,0.348485,0.19697,0.015152,0.151515,0.263699,0.698884,0.242424,0.121212,0.257576,0.013457,0.005511,0.193229,0.744866,0.001951,0.049056,12.809
0.106383,0.070922,0.06383,0.106383,0.212766,0.06383,0.375887,0.253996,0.721858,0.22695,0.120567,0.411348,0.086387,0.044614,0.049635,0.689617,0.005465,0.794286,46.907
0.102564,0.230769,0.217949,0.102564,0,0.115385,0.230769,0.264708,0.773932,0.589744,0.166667,0.397436,0.102602,0.040513,0.057637,0.566173,0.33856,0.545864,21.047
0.180952,0.095238,0.095238,0.12381,0.152381,0.104762,0.247619,0.273965,0.95253,0.47619,0.27619,0.761905,0.012727,0.174202,0.147614,0.829049,0.000125,0.576476,31.651
0,0.4,0.4,0,0,0,0.2,0.329218,1.627907,0.6,0.2,0.6,0.222222,0,0.09514,0.586012,0,0.767654,371
0.296296,0.074074,0.111111,0.259259,0,0.037037,0.222222,0.318303,0.515136,0.148148,0,0.074074,0.001911,0,0.011829,0.765318,0,0.846405,1.808
0,0.142857,0.142857,0.142857,0,0.142857,0.428571,0.234672,4.784237,0.857143,0.428571,0.714286,0,0,0.464716,0.497418,0,0.19653,1.673
0.119048,0.095238,0.119048,0.190476,0,0.166667,0.309524,0.348449,0.959364,0.5,0.095238,0.738095,0.047432,0.222488,0.148435,0.848781,0,0.21631,9.059
0.030303,0.010101,0.333333,0.060606,0.020202,0.111111,0.434343,0.267489,0.888354,0.151515,0.151515,0.525253,0.03328,0.082368,0.065019,0.909903,0.018126,0.23694,24.073
0.1875,0.0625,0.25,0.1875,0,0,0.3125,0.164151,1.23826,0.3125,0.1875,0.75,0,0,0.604903,0.39464,0.000457,0.217232,5.35
0.031746,0.031746,0.31746,0.142857,0,0.095238,0.380952,0.131329,3.150001,0.269841,0.365079,0.714286,0.081538,0.033753,0.34519,0.588764,0.003543,0.374144,38.003
0.043956,0.21978,0.263736,0.197802,0.010989,0.054945,0.208791,0.252632,1.336924,0.472527,0.252747,0.32967,0.070279,0.090686,0.105034,0.888316,0.000888,0.456241,11.324
0.027397,0.30137,0.328767,0.013699,0.054795,0.123288,0.150685,0.079579,1.065212,0.383562,0.205479,0.575342,0.516609,0,0.03466,0.881943,0,0.815272,13.373
0.133333,0.2,0.1,0.3,0,0.1,0.166667,0.354988,1.206049,0.3,0.366667,0.766667,0.032317,0.162564,0.432406,0.521495,0.039089,0.0779,4.242
0.098039,0.009804,0.235294,0.137255,0.039216,0.039216,0.441176,0.396063,0.977289,0.235294,0.205882,0.607843,0.020921,0.039834,0.104948,0.857746,0.007959,0.514154,21.919
0.125,0.375,0.5,0,0,0,0,0.106267,2.318013,0.375,0.375,0.625,0.13624,0,0.620055,0.340743,0.004128,0.295039,463
0.06,0.12,0.16,0.38,0.02,0.04,0.22,0.313736,1.237199,0.36,0.2,0.6,0.119034,0.264771,0.254385,0.732,0.003152,0.395561,10.31
0.176471,0.029412,0.323529,0.235294,0.058824,0.058824,0.117647,0.309338,2.738152,0.617647,0.205882,0.617647,0.133051,0.0317,0.82577,0.170588,0.001245,0.084662,3.455
0.134328,0.186567,0.216418,0.074627,0.029851,0.08209,0.276119,0.212604,1.319941,0.440299,0.231343,0.470149,0.106218,0.035337,0.038607,0.946368,0.001288,0.506357,21.542
0.375,0.125,0.25,0,0,0.125,0.125,0.124275,0.549093,0.5,0,0.5,0.140845,0,0.051279,0.948639,0,0.328875,887
0.095238,0.142857,0.190476,0.238095,0,0.047619,0.285714,0.280716,1.779434,0.190476,0.380952,0.52381,0.123806,0.023969,0.221203,0.764841,0.004632,0.819649,5.186
0.103093,0.092784,0.206186,0.216495,0.010309,0.092784,0.278351,0.321625,1.159379,0.381443,0.206186,0.463918,0.130279,0.074981,0.106422,0.857836,0.000795,0.69732,29.162
0.145833,0.111111,0.083333,0.173611,0.006944,0.104167,0.375,0.323504,1.11995,0.451389,0.5,0.729167,0.0859,0.295057,0.111016,0.847072,0.010937,0.612917,30.87
0.021277,0,0.234043,0.148936,0.06383,0.382979,0.148936,0.134733,2.042668,0.702128,0.276596,0.723404,0.239418,0.038369,0.6645,0.326538,0.000362,0.134048,4.458
0.207317,0.170732,0.158537,0.04878,0.012195,0.158537,0.243902,0.283316,1.56141,0.439024,0.463415,0.609756,0.098321,0.086867,0.061158,0.743928,0.001353,0.458452,29.367
0.4,0.04,0.16,0.16,0,0.04,0.2,0.381735,1.14514,0.24,0.36,0.84,0.22139,0.17484,0.38373,0.569805,0,0.562467,4.248
0.130435,0.043478,0.347826,0.26087,0.043478,0,0.173913,0.442394,1.269218,0.347826,0.217391,0.73913,0.012375,0.068242,0.817581,0.182308,0,0.029004,7.127
0.275,0.025,0.25,0.1,0.025,0.05,0.275,0.289686,1.159122,0.15,0.15,0.575,0.049505,0.084306,0.06856,0.872463,0.00402,0.002488,9.132
0.15493,0.056338,0.295775,0.140845,0.070423,0.084507,0.197183,0.267337,1.386849,0.28169,0.211268,0.521127,0.045814,0.015121,0.414112,0.584215,0.000129,0.327152,7.62
0,0,0,0,0,0.222222,0.777778,0.133199,1.638533,0.333333,0,0.888889,0,0,0.205521,0.794479,0,0.709297,1.027
0.128571,0.014286,0.242857,0.085714,0.157143,0.014286,0.357143,0.29707,0.872944,0.385714,0.214286,0.728571,0.115247,0.105534,0.206722,0.695758,0.033104,0.730988,12.876
0.05,0.05,0.25,0.05,0,0.35,0.25,0.070995,1.770425,0.8,0.25,0.65,0.214783,0.727848,0.549519,0.438603,0.00111,0.299554,3.385
0.134615,0.038462,0.134615,0.096154,0.019231,0.25,0.326923,0.32643,1.264104,0.423077,0.115385,0.538462,0.053188,0.146737,0.180507,0.785281,0.007041,0.748735,10.232
0.2,0.08,0.12,0.2,0,0.08,0.32,0.358103,1.463366,0.6,0.32,0.76,0.201581,0.022627,0.417339,0.570328,0.000235,0.148827,3.546
0.318182,0.136364,0.227273,0.090909,0.022727,0.068182,0.136364,0.24547,0.788125,0.227273,0.113636,0.5,0.007753,0,0.094037,0.86433,0.020767,0.599267,6.668
0.15625,0.0625,0.15625,0.21875,0,0.125,0.28125,0.339709,0.944679,0.53125,0.25,0.84375,0.085992,0.004678,0.067639,0.929787,0,0.7186,13.259
0,0.038462,0.307692,0.076923,0,0.115385,0.461538,0.470339,2.753508,0.384615,0.269231,0.576923,0.080877,0,0.531317,0.346281,0,0.156514,5.014
0.148148,0.037037,0.074074,0.185185,0,0.148148,0.407407,0.26574,1.575496,0.444444,0.259259,0.666667,0.039191,0.072312,0.212779,0.671444,0.003988,0.109425,2.777
0.025,0.0625,0.275,0.1,0.0125,0.1625,0.3625,0.281151,1.172764,0.325,0.4,0.825,0.088634,0.199642,0.208579,0.647306,0.135487,0.102066,13.162
0.142857,0.095238,0.285714,0.142857,0,0.142857,0.190476,0.13032,1.139106,0.380952,0.380952,0.952381,1.109115,0.045198,0.401679,0.547465,0.00124,0.366844,9.653
0.089431,0.065041,0.439024,0,0.170732,0.04878,0.186992,0.169268,1.058542,0.650407,0.097561,0.861789,0.088178,0,0.064943,0.918972,0.000135,0.484896,17.49
0,0.333333,0.333333,0.333333,0,0,0,0.608889,2.348954,0.666667,0,1,0,0,0.428137,0.366357,0,0.000846,201
0.098592,0.084507,0.112676,0.15493,0.098592,0.15493,0.295775,0.294908,1.223583,0.309859,0.070423,0.746479,0.078946,0.122409,0.210719,0.773191,0.000183,0.250283,12.511
0.244898,0.163265,0.244898,0.081633,0.040816,0.102041,0.122449,0.174703,1.707186,0.55102,0.081633,0.632653,0.308789,0.013596,0.098837,0.782138,0.062501,0.510157,6.513
0,0,0.5,0.166667,0.166667,0,0.166667,0.420448,2.124932,0.833333,0.5,0.833333,0,0.388489,0.679174,0.317542,0,0.40213,1.243
0.066667,0.081481,0.118519,0.177778,0.022222,0.133333,0.4,0.300547,1.369786,0.533333,0.2,0.481481,0.056878,0.018658,0.142684,0.849245,0.00071,0.56614,14.682
0.333333,0.111111,0.333333,0,0,0.222222,0,0.11082,1.997122,0.555556,0.555556,0.888889,1.913141,0,0.730283,0.265195,0,0.646772,1.485
0.113208,0.226415,0.264151,0.132075,0.037736,0.075472,0.150943,0.193823,1.161404,0.584906,0.283019,0.735849,0.040397,0.130265,0.186121,0.766029,0.016307,0.579989,7.74
0.104478,0.014925,0.298507,0.074627,0.074627,0.119403,0.313433,0.289115,3.066071,0.522388,0.283582,0.791045,0.146223,0.088789,0.617277,0.346893,0.005475,0.109695,8.38
0.106383,0.148936,0.042553,0.191489,0,0.042553,0.468085,0.337728,0.79318,0.617021,0.148936,0.468085,0.043946,0,0.422864,0.560525,0.013132,0.137083,5.857
0.16,0.12,0.16,0.08,0.04,0.04,0.4,0.308363,1.295,0.12,0.4,0.88,0.038481,0.037438,0.274785,0.709531,0.002703,0.093143,5.439
0.075949,0.075949,0.037975,0.417722,0,0.139241,0.253165,0.342849,1.229903,0.21519,0.189873,0.56962,0.028183,0.040896,0.085567,0.890263,0.000551,0.739213,27.093
0.428571,0,0.142857,0,0,0,0.428571,0.600568,0.942706,0.571429,0,0.714286,0.288068,0,0.245954,0.754046,0,0.308115,1.636
0.046512,0.023256,0.209302,0.069767,0,0.093023,0.55814,0.25786,1.534481,0.627907,0.232558,0.767442,0.141019,0.145272,0.272419,0.69283,0,0.179776,7.241
0.148148,0,0.37037,0.185185,0,0.185185,0.111111,0.21245,2.226109,0.333333,0.148148,0.925926,0.044035,0,0.065153,0.933195,0,0.914615,7.001
0.060976,0.060976,0.097561,0.158537,0.02439,0.280488,0.317073,0.342879,1.311251,0.707317,0.292683,0.609756,0.067459,0.047432,0.309402,0.680284,0.001846,0.186838,10.321
0.375,0,0.375,0,0.125,0,0.125,0.30559,1.044277,0.25,0.5,0.75,0,0,0.450754,0.549246,0,0.068351,675
0.05,0.075,0.225,0.125,0,0.075,0.45,0.117777,2.634047,0.725,0.1,0.775,0.22833,0.02079,0.605476,0.195816,0.000377,0.159639,6.629
0.069767,0.069767,0.069767,0,0.023256,0.186047,0.581395,0.217657,2.954394,0.883721,0.069767,0.55814,0.468464,0.002806,0.244972,0.736964,0.012228,0.089008,9.48
0,0,0.052632,0.052632,0,0.526316,0.368421,0.098221,6.153733,0.578947,0.473684,0.947368,0.281319,0.113208,0.752836,0.217963,0,0.645101,2.501
0.142857,0,0,0.071429,0,0,0.785714,0.308133,1.951474,0.071429,0.285714,0.785714,0,0,0.307999,0.507341,0,0.167552,1.348
0,0.333333,0,0.333333,0,0,0.333333,0.770083,1.633172,0.666667,0.333333,1,0,0,0.0839,0.891383,0,0,642
0.112245,0.05102,0.183673,0.163265,0.020408,0.173469,0.295918,0.303121,1.268404,0.193878,0.244898,0.642857,0.032103,0.064449,0.221714,0.724354,0.010676,0.182896,19.865
0.521739,0,0.130435,0.043478,0,0,0.304348,0.32247,0.996128,0.304348,0.217391,0.869565,0.15221,0,0.05733,0.729469,0.198831,0.698738,6.645
0.166667,0,0.166667,0.166667,0,0,0.5,0.316606,1.056731,0.666667,0.5,0.5,0,0.048031,0.197343,0.799593,0,0.765711,2.206
0.139241,0.037975,0.227848,0.037975,0.012658,0.113924,0.43038,0.365482,1.378446,0.405063,0.189873,0.493671,0.135088,0.01188,0.358677,0.616756,0.005924,0.338067,13.544
0.035714,0,0.285714,0.035714,0.035714,0.107143,0.5,0.152628,0.979766,0.25,0.107143,0.321429,0.018573,0.007158,0.091689,0.905891,0,0.619282,7.1
0.2,0.05,0.375,0.1,0.1,0.05,0.125,0.134868,0.96736,0.6,0.275,0.6,0.01653,0.050401,0.510088,0.481069,0,0.059975,4.971
0.115385,0.153846,0.115385,0.269231,0.115385,0.076923,0.153846,0.415759,1.005146,0.423077,0.307692,0.461538,0.027119,0.005136,0.257446,0.728164,0.001515,0.143327,3.508
0,0.090909,0.272727,0.363636,0,0.090909,0.181818,0.240188,0.703579,0.545455,0.090909,0.454545,1.240188,0,0.097331,0.900866,0.001802,0.753382,851
0.1,0,0.6,0.1,0,0.1,0.1,0.416358,1.991894,0.8,0.3,0.9,0.160296,0.17769,0.97452,0.025139,0,0.018493,1.779
0.114865,0.047297,0.189189,0.162162,0.081081,0.040541,0.364865,0.311581,1.234584,0.216216,0.135135,0.466216,0.024258,0.231766,0.347223,0.53842,0.042679,0.194529,25.835
0.174312,0.137615,0.211009,0.211009,0,0.055046,0.211009,0.354955,1.033455,0.357798,0.293578,0.651376,0.059606,0.079936,0.259019,0.714211,0.009699,0.326861,19.981
